Instantiated DTM.
[21550] retire=[1] pc=[80002a04] write=[r15=00000009]
[21551] retire=[1] pc=[80002a08] write=[r23=800053b0]
[21552] retire=[1] pc=[80002a0c]
[21553] retire=[1] pc=[80002a10] write=[r21=00000005]
[21554] retire=[1] pc=[80002a14]
[21555] retire=[1] pc=[80002a18] write=[r18=0000002e]
[21556] retire=[1] pc=[80002a1c]
[21557] retire=[0] pc=[00000000]
[21558] retire=[0] pc=[00000000]
[21559] retire=[1] pc=[800029a4] write=[r11=00000005]
[21560] retire=[1] pc=[800029a8] write=[r10=00000012]
[21561] retire=[1] pc=[800029ac] write=[r 1=800029b0]
[21562] retire=[0] pc=[00000000]
[21563] retire=[0] pc=[00000000]
[21564] retire=[1] pc=[80003c04] write=[r12=00000012]
[21565] retire=[1] pc=[80003c08] write=[r10=00000000]
[21566] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21567] retire=[1] pc=[80003c10]
[21568] retire=[1] pc=[80003c14] write=[r10=00000012]
[21569] retire=[1] pc=[80003c18] write=[r11=00000002]
[21570] retire=[1] pc=[80003c1c] write=[r12=00000024]
[21571] retire=[1] pc=[80003c20]
[21572] retire=[0] pc=[00000000]
[21573] retire=[0] pc=[00000000]
[21574] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21575] retire=[1] pc=[80003c10]
[21576] retire=[0] pc=[00000000]
[21577] retire=[0] pc=[00000000]
[21578] retire=[1] pc=[80003c18] write=[r11=00000001]
[21579] retire=[1] pc=[80003c1c] write=[r12=00000048]
[21580] retire=[1] pc=[80003c20]
[21581] retire=[0] pc=[00000000]
[21582] retire=[0] pc=[00000000]
[21583] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21584] retire=[1] pc=[80003c10]
[21585] retire=[1] pc=[80003c14] write=[r10=0000005a]
[21586] retire=[1] pc=[80003c18] write=[r11=00000000]
[21587] retire=[1] pc=[80003c1c] write=[r12=00000090]
[21588] retire=[1] pc=[80003c20]
[21589] retire=[1] pc=[80003c24]
[21590] retire=[0] pc=[00000000]
[21591] retire=[0] pc=[00000000]
[21592] retire=[1] pc=[800029b0] write=[r23=800053b0]
[21593] retire=[1] pc=[800029b4] write=[r27=0000002e]
[21594] retire=[1] pc=[800029b8] write=[r11=0000002e]
[21595] retire=[1] pc=[800029bc] write=[r10=00000000]
[21596] retire=[1] pc=[800029c0] write=[r 1=800029c4]
[21597] retire=[0] pc=[00000000]
[21598] retire=[0] pc=[00000000]
[21599] retire=[1] pc=[80003c04] write=[r12=00000000]
[21600] retire=[1] pc=[80003c08] write=[r10=00000000]
[21601] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21602] retire=[1] pc=[80003c10]
[21603] retire=[0] pc=[00000000]
[21604] retire=[0] pc=[00000000]
[21605] retire=[1] pc=[80003c18] write=[r11=00000017]
[21606] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21607] retire=[1] pc=[80003c20]
[21608] retire=[0] pc=[00000000]
[21609] retire=[0] pc=[00000000]
[21610] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21611] retire=[1] pc=[80003c10]
[21612] retire=[1] pc=[80003c14] write=[r10=00000000]
[21613] retire=[1] pc=[80003c18] write=[r11=0000000b]
[21614] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21615] retire=[1] pc=[80003c20]
[21616] retire=[0] pc=[00000000]
[21617] retire=[0] pc=[00000000]
[21618] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21619] retire=[1] pc=[80003c10]
[21620] retire=[1] pc=[80003c14] write=[r10=00000000]
[21621] retire=[1] pc=[80003c18] write=[r11=00000005]
[21622] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21623] retire=[1] pc=[80003c20]
[21624] retire=[0] pc=[00000000]
[21625] retire=[0] pc=[00000000]
[21626] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21627] retire=[1] pc=[80003c10]
[21628] retire=[1] pc=[80003c14] write=[r10=00000000]
[21629] retire=[1] pc=[80003c18] write=[r11=00000002]
[21630] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21631] retire=[1] pc=[80003c20]
[21632] retire=[0] pc=[00000000]
[21633] retire=[0] pc=[00000000]
[21634] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21635] retire=[1] pc=[80003c10]
[21636] retire=[0] pc=[00000000]
[21637] retire=[0] pc=[00000000]
[21638] retire=[1] pc=[80003c18] write=[r11=00000001]
[21639] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21640] retire=[1] pc=[80003c20]
[21641] retire=[0] pc=[00000000]
[21642] retire=[0] pc=[00000000]
[21643] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21644] retire=[1] pc=[80003c10]
[21645] retire=[1] pc=[80003c14] write=[r10=00000000]
[21646] retire=[1] pc=[80003c18] write=[r11=00000000]
[21647] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21648] retire=[1] pc=[80003c20]
[21649] retire=[1] pc=[80003c24]
[21650] retire=[0] pc=[00000000]
[21651] retire=[0] pc=[00000000]
[21652] retire=[1] pc=[800029c4] write=[r12=00000000]
[21653] retire=[1] pc=[800029c8] write=[r12=00000000]
[21654] retire=[1] pc=[800029cc] write=[r 8=00000000]
[21655] retire=[1] pc=[800029d0] write=[r15=002e0000]
[21656] retire=[1] pc=[800029d4] write=[r 8=00000000]
[21657] retire=[1] pc=[800029d8] write=[r15=0000002e]
[21658] retire=[1] pc=[800029dc] write=[r 8=00000000]
[21659] retire=[1] pc=[800029e0] write=[r13=0000002e]
[21660] retire=[1] pc=[800029e4] write=[r13=002e0000]
[21661] retire=[1] pc=[800029e8] write=[r13=0000002e]
[21662] retire=[1] pc=[800029ec] write=[r15=0000005c]
[21663] retire=[1] pc=[800029f0]
[21664] retire=[1] pc=[800029f4] write=[r15=0000005c]
[21665] retire=[1] pc=[800029f8] write=[r13=8000530e]
[21666] retire=[1] pc=[800029fc] write=[r27=0000002f]
[21667] retire=[1] pc=[80002a00]
[21668] retire=[1] pc=[80002a04] write=[r15=00000001]
[21669] retire=[1] pc=[80002a08] write=[r23=800053b2]
[21670] retire=[1] pc=[80002a0c]
[21671] retire=[0] pc=[00000000]
[21672] retire=[0] pc=[00000000]
[21673] retire=[1] pc=[800029b8] write=[r11=0000002f]
[21674] retire=[1] pc=[800029bc] write=[r10=00000000]
[21675] retire=[1] pc=[800029c0] write=[r 1=800029c4]
[21676] retire=[0] pc=[00000000]
[21677] retire=[0] pc=[00000000]
[21678] retire=[1] pc=[80003c04] write=[r12=00000000]
[21679] retire=[1] pc=[80003c08] write=[r10=00000000]
[21680] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21681] retire=[1] pc=[80003c10]
[21682] retire=[1] pc=[80003c14] write=[r10=00000000]
[21683] retire=[1] pc=[80003c18] write=[r11=00000017]
[21684] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21685] retire=[1] pc=[80003c20]
[21686] retire=[0] pc=[00000000]
[21687] retire=[0] pc=[00000000]
[21688] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21689] retire=[1] pc=[80003c10]
[21690] retire=[1] pc=[80003c14] write=[r10=00000000]
[21691] retire=[1] pc=[80003c18] write=[r11=0000000b]
[21692] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21693] retire=[1] pc=[80003c20]
[21694] retire=[0] pc=[00000000]
[21695] retire=[0] pc=[00000000]
[21696] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21697] retire=[1] pc=[80003c10]
[21698] retire=[1] pc=[80003c14] write=[r10=00000000]
[21699] retire=[1] pc=[80003c18] write=[r11=00000005]
[21700] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21701] retire=[1] pc=[80003c20]
[21702] retire=[0] pc=[00000000]
[21703] retire=[0] pc=[00000000]
[21704] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21705] retire=[1] pc=[80003c10]
[21706] retire=[1] pc=[80003c14] write=[r10=00000000]
[21707] retire=[1] pc=[80003c18] write=[r11=00000002]
[21708] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21709] retire=[1] pc=[80003c20]
[21710] retire=[0] pc=[00000000]
[21711] retire=[0] pc=[00000000]
[21712] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21713] retire=[1] pc=[80003c10]
[21714] retire=[0] pc=[00000000]
[21715] retire=[0] pc=[00000000]
[21716] retire=[1] pc=[80003c18] write=[r11=00000001]
[21717] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21718] retire=[1] pc=[80003c20]
[21719] retire=[0] pc=[00000000]
[21720] retire=[0] pc=[00000000]
[21721] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21722] retire=[1] pc=[80003c10]
[21723] retire=[1] pc=[80003c14] write=[r10=00000000]
[21724] retire=[1] pc=[80003c18] write=[r11=00000000]
[21725] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21726] retire=[1] pc=[80003c20]
[21727] retire=[1] pc=[80003c24]
[21728] retire=[0] pc=[00000000]
[21729] retire=[0] pc=[00000000]
[21730] retire=[1] pc=[800029c4] write=[r12=00000000]
[21731] retire=[1] pc=[800029c8] write=[r12=00000000]
[21732] retire=[1] pc=[800029cc] write=[r 8=00000000]
[21733] retire=[1] pc=[800029d0] write=[r15=002f0000]
[21734] retire=[1] pc=[800029d4] write=[r 8=00000000]
[21735] retire=[1] pc=[800029d8] write=[r15=0000002f]
[21736] retire=[1] pc=[800029dc] write=[r 8=00000000]
[21737] retire=[1] pc=[800029e0] write=[r13=0000002f]
[21738] retire=[1] pc=[800029e4] write=[r13=002f0000]
[21739] retire=[1] pc=[800029e8] write=[r13=0000002f]
[21740] retire=[1] pc=[800029ec] write=[r15=0000005e]
[21741] retire=[1] pc=[800029f0]
[21742] retire=[1] pc=[800029f4] write=[r15=0000005e]
[21743] retire=[1] pc=[800029f8] write=[r13=80005310]
[21744] retire=[1] pc=[800029fc] write=[r27=00000030]
[21745] retire=[1] pc=[80002a00]
[21746] retire=[1] pc=[80002a04] write=[r15=00000002]
[21747] retire=[1] pc=[80002a08] write=[r23=800053b4]
[21748] retire=[1] pc=[80002a0c]
[21749] retire=[0] pc=[00000000]
[21750] retire=[0] pc=[00000000]
[21751] retire=[1] pc=[800029b8] write=[r11=00000030]
[21752] retire=[1] pc=[800029bc] write=[r10=00000000]
[21753] retire=[1] pc=[800029c0] write=[r 1=800029c4]
[21754] retire=[0] pc=[00000000]
[21755] retire=[0] pc=[00000000]
[21756] retire=[1] pc=[80003c04] write=[r12=00000000]
[21757] retire=[1] pc=[80003c08] write=[r10=00000000]
[21758] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21759] retire=[1] pc=[80003c10]
[21760] retire=[0] pc=[00000000]
[21761] retire=[0] pc=[00000000]
[21762] retire=[1] pc=[80003c18] write=[r11=00000018]
[21763] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21764] retire=[1] pc=[80003c20]
[21765] retire=[0] pc=[00000000]
[21766] retire=[0] pc=[00000000]
[21767] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21768] retire=[1] pc=[80003c10]
[21769] retire=[0] pc=[00000000]
[21770] retire=[0] pc=[00000000]
[21771] retire=[1] pc=[80003c18] write=[r11=0000000c]
[21772] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21773] retire=[1] pc=[80003c20]
[21774] retire=[0] pc=[00000000]
[21775] retire=[0] pc=[00000000]
[21776] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21777] retire=[1] pc=[80003c10]
[21778] retire=[0] pc=[00000000]
[21779] retire=[0] pc=[00000000]
[21780] retire=[1] pc=[80003c18] write=[r11=00000006]
[21781] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21782] retire=[1] pc=[80003c20]
[21783] retire=[0] pc=[00000000]
[21784] retire=[0] pc=[00000000]
[21785] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21786] retire=[1] pc=[80003c10]
[21787] retire=[0] pc=[00000000]
[21788] retire=[0] pc=[00000000]
[21789] retire=[1] pc=[80003c18] write=[r11=00000003]
[21790] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21791] retire=[1] pc=[80003c20]
[21792] retire=[0] pc=[00000000]
[21793] retire=[0] pc=[00000000]
[21794] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21795] retire=[1] pc=[80003c10]
[21796] retire=[1] pc=[80003c14] write=[r10=00000000]
[21797] retire=[1] pc=[80003c18] write=[r11=00000001]
[21798] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21799] retire=[1] pc=[80003c20]
[21800] retire=[0] pc=[00000000]
[21801] retire=[0] pc=[00000000]
[21802] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21803] retire=[1] pc=[80003c10]
[21804] retire=[1] pc=[80003c14] write=[r10=00000000]
[21805] retire=[1] pc=[80003c18] write=[r11=00000000]
[21806] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21807] retire=[1] pc=[80003c20]
[21808] retire=[1] pc=[80003c24]
[21809] retire=[0] pc=[00000000]
[21810] retire=[0] pc=[00000000]
[21811] retire=[1] pc=[800029c4] write=[r12=00000000]
[21812] retire=[1] pc=[800029c8] write=[r12=00000000]
[21813] retire=[1] pc=[800029cc] write=[r 8=00000000]
[21814] retire=[1] pc=[800029d0] write=[r15=00300000]
[21815] retire=[1] pc=[800029d4] write=[r 8=00000000]
[21816] retire=[1] pc=[800029d8] write=[r15=00000030]
[21817] retire=[1] pc=[800029dc] write=[r 8=00000000]
[21818] retire=[1] pc=[800029e0] write=[r13=00000030]
[21819] retire=[1] pc=[800029e4] write=[r13=00300000]
[21820] retire=[1] pc=[800029e8] write=[r13=00000030]
[21821] retire=[1] pc=[800029ec] write=[r15=00000060]
[21822] retire=[1] pc=[800029f0]
[21823] retire=[1] pc=[800029f4] write=[r15=00000060]
[21824] retire=[1] pc=[800029f8] write=[r13=80005312]
[21825] retire=[1] pc=[800029fc] write=[r27=00000031]
[21826] retire=[1] pc=[80002a00]
[21827] retire=[1] pc=[80002a04] write=[r15=00000003]
[21828] retire=[1] pc=[80002a08] write=[r23=800053b6]
[21829] retire=[1] pc=[80002a0c]
[21830] retire=[0] pc=[00000000]
[21831] retire=[0] pc=[00000000]
[21832] retire=[1] pc=[800029b8] write=[r11=00000031]
[21833] retire=[1] pc=[800029bc] write=[r10=00000000]
[21834] retire=[1] pc=[800029c0] write=[r 1=800029c4]
[21835] retire=[0] pc=[00000000]
[21836] retire=[0] pc=[00000000]
[21837] retire=[1] pc=[80003c04] write=[r12=00000000]
[21838] retire=[1] pc=[80003c08] write=[r10=00000000]
[21839] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21840] retire=[1] pc=[80003c10]
[21841] retire=[1] pc=[80003c14] write=[r10=00000000]
[21842] retire=[1] pc=[80003c18] write=[r11=00000018]
[21843] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21844] retire=[1] pc=[80003c20]
[21845] retire=[0] pc=[00000000]
[21846] retire=[0] pc=[00000000]
[21847] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21848] retire=[1] pc=[80003c10]
[21849] retire=[0] pc=[00000000]
[21850] retire=[0] pc=[00000000]
[21851] retire=[1] pc=[80003c18] write=[r11=0000000c]
[21852] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21853] retire=[1] pc=[80003c20]
[21854] retire=[0] pc=[00000000]
[21855] retire=[0] pc=[00000000]
[21856] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21857] retire=[1] pc=[80003c10]
[21858] retire=[0] pc=[00000000]
[21859] retire=[0] pc=[00000000]
[21860] retire=[1] pc=[80003c18] write=[r11=00000006]
[21861] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21862] retire=[1] pc=[80003c20]
[21863] retire=[0] pc=[00000000]
[21864] retire=[0] pc=[00000000]
[21865] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21866] retire=[1] pc=[80003c10]
[21867] retire=[0] pc=[00000000]
[21868] retire=[0] pc=[00000000]
[21869] retire=[1] pc=[80003c18] write=[r11=00000003]
[21870] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21871] retire=[1] pc=[80003c20]
[21872] retire=[0] pc=[00000000]
[21873] retire=[0] pc=[00000000]
[21874] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21875] retire=[1] pc=[80003c10]
[21876] retire=[1] pc=[80003c14] write=[r10=00000000]
[21877] retire=[1] pc=[80003c18] write=[r11=00000001]
[21878] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21879] retire=[1] pc=[80003c20]
[21880] retire=[0] pc=[00000000]
[21881] retire=[0] pc=[00000000]
[21882] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21883] retire=[1] pc=[80003c10]
[21884] retire=[1] pc=[80003c14] write=[r10=00000000]
[21885] retire=[1] pc=[80003c18] write=[r11=00000000]
[21886] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21887] retire=[1] pc=[80003c20]
[21888] retire=[1] pc=[80003c24]
[21889] retire=[0] pc=[00000000]
[21890] retire=[0] pc=[00000000]
[21891] retire=[1] pc=[800029c4] write=[r12=00000000]
[21892] retire=[1] pc=[800029c8] write=[r12=00000000]
[21893] retire=[1] pc=[800029cc] write=[r 8=00000000]
[21894] retire=[1] pc=[800029d0] write=[r15=00310000]
[21895] retire=[1] pc=[800029d4] write=[r 8=00000000]
[21896] retire=[1] pc=[800029d8] write=[r15=00000031]
[21897] retire=[1] pc=[800029dc] write=[r 8=00000000]
[21898] retire=[1] pc=[800029e0] write=[r13=00000031]
[21899] retire=[1] pc=[800029e4] write=[r13=00310000]
[21900] retire=[1] pc=[800029e8] write=[r13=00000031]
[21901] retire=[1] pc=[800029ec] write=[r15=00000062]
[21902] retire=[1] pc=[800029f0]
[21903] retire=[1] pc=[800029f4] write=[r15=00000062]
[21904] retire=[1] pc=[800029f8] write=[r13=80005314]
[21905] retire=[1] pc=[800029fc] write=[r27=00000032]
[21906] retire=[1] pc=[80002a00]
[21907] retire=[1] pc=[80002a04] write=[r15=00000004]
[21908] retire=[1] pc=[80002a08] write=[r23=800053b8]
[21909] retire=[1] pc=[80002a0c]
[21910] retire=[0] pc=[00000000]
[21911] retire=[0] pc=[00000000]
[21912] retire=[1] pc=[800029b8] write=[r11=00000032]
[21913] retire=[1] pc=[800029bc] write=[r10=00000000]
[21914] retire=[1] pc=[800029c0] write=[r 1=800029c4]
[21915] retire=[0] pc=[00000000]
[21916] retire=[0] pc=[00000000]
[21917] retire=[1] pc=[80003c04] write=[r12=00000000]
[21918] retire=[1] pc=[80003c08] write=[r10=00000000]
[21919] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21920] retire=[1] pc=[80003c10]
[21921] retire=[0] pc=[00000000]
[21922] retire=[0] pc=[00000000]
[21923] retire=[1] pc=[80003c18] write=[r11=00000019]
[21924] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21925] retire=[1] pc=[80003c20]
[21926] retire=[0] pc=[00000000]
[21927] retire=[0] pc=[00000000]
[21928] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21929] retire=[1] pc=[80003c10]
[21930] retire=[1] pc=[80003c14] write=[r10=00000000]
[21931] retire=[1] pc=[80003c18] write=[r11=0000000c]
[21932] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21933] retire=[1] pc=[80003c20]
[21934] retire=[0] pc=[00000000]
[21935] retire=[0] pc=[00000000]
[21936] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21937] retire=[1] pc=[80003c10]
[21938] retire=[0] pc=[00000000]
[21939] retire=[0] pc=[00000000]
[21940] retire=[1] pc=[80003c18] write=[r11=00000006]
[21941] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21942] retire=[1] pc=[80003c20]
[21943] retire=[0] pc=[00000000]
[21944] retire=[0] pc=[00000000]
[21945] retire=[1] pc=[80003c0c] write=[r13=00000000]
[21946] retire=[1] pc=[80003c10]
[21947] retire=[0] pc=[00000000]
[21948] retire=[0] pc=[00000000]
[21949] retire=[1] pc=[80003c18] write=[r11=00000003]
[21950] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21951] retire=[1] pc=[80003c20]
[21952] retire=[0] pc=[00000000]
[21953] retire=[0] pc=[00000000]
[21954] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21955] retire=[1] pc=[80003c10]
[21956] retire=[1] pc=[80003c14] write=[r10=00000000]
[21957] retire=[1] pc=[80003c18] write=[r11=00000001]
[21958] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21959] retire=[1] pc=[80003c20]
[21960] retire=[0] pc=[00000000]
[21961] retire=[0] pc=[00000000]
[21962] retire=[1] pc=[80003c0c] write=[r13=00000001]
[21963] retire=[1] pc=[80003c10]
[21964] retire=[1] pc=[80003c14] write=[r10=00000000]
[21965] retire=[1] pc=[80003c18] write=[r11=00000000]
[21966] retire=[1] pc=[80003c1c] write=[r12=00000000]
[21967] retire=[1] pc=[80003c20]
[21968] retire=[1] pc=[80003c24]
[21969] retire=[0] pc=[00000000]
[21970] retire=[0] pc=[00000000]
[21971] retire=[1] pc=[800029c4] write=[r12=00000000]
[21972] retire=[1] pc=[800029c8] write=[r12=00000000]
[21973] retire=[1] pc=[800029cc] write=[r 8=00000000]
[21974] retire=[1] pc=[800029d0] write=[r15=00320000]
[21975] retire=[1] pc=[800029d4] write=[r 8=00000000]
[21976] retire=[1] pc=[800029d8] write=[r15=00000032]
[21977] retire=[1] pc=[800029dc] write=[r 8=00000000]
[21978] retire=[1] pc=[800029e0] write=[r13=00000032]
[21979] retire=[1] pc=[800029e4] write=[r13=00320000]
[21980] retire=[1] pc=[800029e8] write=[r13=00000032]
[21981] retire=[1] pc=[800029ec] write=[r15=00000064]
[21982] retire=[1] pc=[800029f0]
[21983] retire=[1] pc=[800029f4] write=[r15=00000064]
[21984] retire=[1] pc=[800029f8] write=[r13=80005316]
[21985] retire=[1] pc=[800029fc] write=[r27=00000033]
[21986] retire=[1] pc=[80002a00]
[21987] retire=[1] pc=[80002a04] write=[r15=00000005]
[21988] retire=[1] pc=[80002a08] write=[r23=800053ba]
[21989] retire=[1] pc=[80002a0c]
[21990] retire=[0] pc=[00000000]
[21991] retire=[0] pc=[00000000]
[21992] retire=[1] pc=[800029b8] write=[r11=00000033]
[21993] retire=[1] pc=[800029bc] write=[r10=00000000]
[21994] retire=[1] pc=[800029c0] write=[r 1=800029c4]
[21995] retire=[0] pc=[00000000]
[21996] retire=[0] pc=[00000000]
[21997] retire=[1] pc=[80003c04] write=[r12=00000000]
[21998] retire=[1] pc=[80003c08] write=[r10=00000000]
[21999] retire=[1] pc=[80003c0c] write=[r13=00000001]
[22000] retire=[1] pc=[80003c10]
[22001] retire=[1] pc=[80003c14] write=[r10=00000000]
[22002] retire=[1] pc=[80003c18] write=[r11=00000019]
[22003] retire=[1] pc=[80003c1c] write=[r12=00000000]
[22004] retire=[1] pc=[80003c20]
[22005] retire=[0] pc=[00000000]
[22006] retire=[0] pc=[00000000]
[22007] retire=[1] pc=[80003c0c] write=[r13=00000001]
[22008] retire=[1] pc=[80003c10]
[22009] retire=[1] pc=[80003c14] write=[r10=00000000]
[22010] retire=[1] pc=[80003c18] write=[r11=0000000c]
[22011] retire=[1] pc=[80003c1c] write=[r12=00000000]
[22012] retire=[1] pc=[80003c20]
[22013] retire=[0] pc=[00000000]
[22014] retire=[0] pc=[00000000]
[22015] retire=[1] pc=[80003c0c] write=[r13=00000000]
[22016] retire=[1] pc=[80003c10]
[22017] retire=[0] pc=[00000000]
[22018] retire=[0] pc=[00000000]
